epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,58.2113,0.68412,0.5692,0.91882,0.99745,1,0.995,0.89938,0.49446,0.43471,0.79335,0.00191882,0.00191882,0.00191882
43,59.5073,0.60712,0.53467,0.87355,0.99744,1,0.995,0.87925,0.5446,0.43111,0.79607,0.00191684,0.00191684,0.00191684
44,60.8333,0.63145,0.52119,0.87191,0.99749,1,0.995,0.86942,0.55326,0.4117,0.80822,0.00191486,0.00191486,0.00191486
45,62.1428,0.65595,0.53516,0.90774,0.9974,1,0.995,0.86744,0.55995,0.39667,0.81041,0.00191288,0.00191288,0.00191288
46,63.462,0.64033,0.51904,0.89122,0.99733,1,0.995,0.84638,0.61721,0.41313,0.81874,0.0019109,0.0019109,0.0019109
47,64.7825,0.63029,0.52137,0.89288,0.99726,1,0.995,0.88267,0.58021,0.40249,0.82214,0.00190892,0.00190892,0.00190892
48,66.1265,0.60471,0.50998,0.87201,0.99728,1,0.995,0.82834,0.71941,0.4507,0.85561,0.00190694,0.00190694,0.00190694
49,67.4354,0.65255,0.53949,0.89339,0.99729,1,0.995,0.81946,0.73284,0.4476,0.84674,0.00190496,0.00190496,0.00190496
50,68.7665,0.57929,0.49624,0.86805,0.99728,1,0.995,0.82088,0.74441,0.45937,0.84169,0.00190298,0.00190298,0.00190298
51,70.0552,0.63134,0.4775,0.88342,0.99735,1,0.995,0.87969,0.59369,0.43238,0.80351,0.001901,0.001901,0.001901
52,71.4163,0.61855,0.49148,0.88923,0.99714,1,0.995,0.83496,0.74511,0.47862,0.83464,0.00189902,0.00189902,0.00189902
53,72.8334,0.64289,0.51552,0.87974,0.99673,1,0.995,0.90885,0.45499,0.35573,0.78457,0.00189704,0.00189704,0.00189704
54,74.1625,0.66104,0.52275,0.88582,0.99688,1,0.995,0.87997,0.48031,0.38614,0.7909,0.00189506,0.00189506,0.00189506
55,75.4752,0.68512,0.51285,0.88466,0.9973,1,0.995,0.89428,0.46665,0.38335,0.79195,0.00189308,0.00189308,0.00189308
56,76.8079,0.63765,0.50007,0.87647,0.99725,1,0.995,0.91402,0.45449,0.3588,0.79544,0.0018911,0.0018911,0.0018911
57,78.143,0.57547,0.46646,0.85689,0.9971,1,0.995,0.90614,0.51423,0.37711,0.80988,0.00188912,0.00188912,0.00188912
58,79.4572,0.59809,0.4891,0.87599,0.99703,1,0.995,0.91213,0.48916,0.39094,0.79906,0.00188714,0.00188714,0.00188714
59,80.7657,0.59229,0.48691,0.90443,0.9973,1,0.995,0.89477,0.47289,0.35589,0.79469,0.00188516,0.00188516,0.00188516
60,82.1497,0.61328,0.47093,0.87279,0.99741,1,0.995,0.89152,0.46079,0.37692,0.78637,0.00188318,0.00188318,0.00188318
61,83.4604,0.58763,0.47635,0.8847,0.99747,1,0.995,0.89341,0.44822,0.3769,0.78309,0.0018812,0.0018812,0.0018812
62,84.8191,0.57464,0.45424,0.87683,0.99743,1,0.995,0.87766,0.49878,0.37619,0.79227,0.00187922,0.00187922,0.00187922
63,86.1315,0.60747,0.47137,0.8688,0.99745,1,0.995,0.88293,0.50476,0.34947,0.79735,0.00187724,0.00187724,0.00187724
64,87.4957,0.60352,0.46625,0.87417,0.9974,1,0.995,0.90396,0.46305,0.36245,0.79152,0.00187526,0.00187526,0.00187526
65,88.7961,0.57565,0.45592,0.86967,0.99735,1,0.995,0.90548,0.52419,0.34995,0.79809,0.00187328,0.00187328,0.00187328
66,90.1306,0.59667,0.45664,0.8736,0.99723,1,0.995,0.89928,0.47353,0.33927,0.79261,0.0018713,0.0018713,0.0018713
67,91.459,0.54527,0.446,0.85389,0.99715,1,0.995,0.89706,0.43533,0.32508,0.78717,0.00186932,0.00186932,0.00186932
68,92.8503,0.57662,0.46957,0.86681,0.99723,1,0.995,0.83978,0.56669,0.39138,0.79994,0.00186734,0.00186734,0.00186734
69,94.2401,0.61085,0.47479,0.88394,0.99723,1,0.995,0.84133,0.56706,0.40185,0.7993,0.00186536,0.00186536,0.00186536
70,95.5619,0.59795,0.45264,0.86361,0.99725,1,0.995,0.90183,0.44177,0.33999,0.78622,0.00186338,0.00186338,0.00186338
71,96.9175,0.57078,0.43731,0.87653,0.99729,1,0.995,0.88747,0.45114,0.35058,0.78726,0.0018614,0.0018614,0.0018614
72,98.2124,0.55655,0.43336,0.84825,0.99733,1,0.995,0.90049,0.44635,0.34517,0.78748,0.00185942,0.00185942,0.00185942
73,99.5572,0.55745,0.42823,0.85944,0.9974,1,0.995,0.89749,0.46125,0.35747,0.78951,0.00185744,0.00185744,0.00185744
74,100.9,0.58147,0.42258,0.85271,0.99738,1,0.995,0.87524,0.5496,0.4161,0.80149,0.00185546,0.00185546,0.00185546
75,102.246,0.57813,0.42901,0.86355,0.9973,1,0.995,0.86967,0.59419,0.40649,0.81624,0.00185348,0.00185348,0.00185348
76,103.564,0.60559,0.42801,0.85801,0.99732,1,0.995,0.88241,0.48514,0.34285,0.79662,0.0018515,0.0018515,0.0018515
77,104.963,0.59096,0.42676,0.86995,0.99724,1,0.995,0.9095,0.45601,0.31821,0.79156,0.00184952,0.00184952,0.00184952
78,106.31,0.55633,0.42341,0.85579,0.99735,1,0.995,0.90472,0.44145,0.33065,0.78793,0.00184754,0.00184754,0.00184754
79,107.57,0.58743,0.43655,0.87097,0.99709,1,0.995,0.91873,0.46101,0.32479,0.79078,0.00184556,0.00184556,0.00184556
80,108.937,0.59249,0.43645,0.87051,0.99674,1,0.995,0.89576,0.43888,0.34888,0.78498,0.00184358,0.00184358,0.00184358
81,110.293,0.58459,0.4265,0.87168,0.99714,1,0.995,0.89893,0.43826,0.32663,0.78421,0.0018416,0.0018416,0.0018416
82,111.69,0.57073,0.42739,0.86345,0.99718,1,0.995,0.91519,0.4528,0.27958,0.78785,0.00183962,0.00183962,0.00183962
83,113.114,0.60034,0.4513,0.86217,0.99731,1,0.995,0.91143,0.4207,0.27117,0.78266,0.00183764,0.00183764,0.00183764
84,114.48,0.5754,0.43763,0.89129,0.99726,1,0.995,0.90462,0.46441,0.31925,0.784,0.00183566,0.00183566,0.00183566
85,115.855,0.60602,0.43178,0.86999,0.9972,1,0.995,0.8944,0.49557,0.32924,0.7892,0.00183368,0.00183368,0.00183368
86,117.231,0.55195,0.40561,0.86774,0.99729,1,0.995,0.87629,0.53324,0.33409,0.79115,0.0018317,0.0018317,0.0018317
87,118.654,0.58263,0.41611,0.87696,0.99732,1,0.995,0.90017,0.47909,0.30658,0.78351,0.00182972,0.00182972,0.00182972
88,120.021,0.5512,0.40402,0.86254,0.99719,1,0.995,0.91865,0.44117,0.30416,0.78413,0.00182774,0.00182774,0.00182774
89,121.337,0.57309,0.42042,0.88477,0.99716,1,0.995,0.91534,0.45254,0.32507,0.78506,0.00182576,0.00182576,0.00182576
90,122.641,0.59822,0.41905,0.91107,0.99725,1,0.995,0.88808,0.46678,0.31882,0.78903,0.00182378,0.00182378,0.00182378
91,124.109,0.54854,0.41081,0.89845,0.99726,1,0.995,0.90315,0.4566,0.30863,0.79445,0.0018218,0.0018218,0.0018218
92,125.47,0.54242,0.39021,0.86022,0.99725,1,0.995,0.9177,0.41717,0.30581,0.78932,0.00181982,0.00181982,0.00181982
93,126.848,0.58216,0.41414,0.86899,0.9973,1,0.995,0.91056,0.42278,0.29363,0.79184,0.00181784,0.00181784,0.00181784
94,128.088,0.57704,0.40226,0.87319,0.99737,1,0.995,0.90258,0.46896,0.30663,0.80437,0.00181586,0.00181586,0.00181586
95,129.507,0.58076,0.41271,0.89846,0.9973,1,0.995,0.85626,0.55313,0.35628,0.82164,0.00181388,0.00181388,0.00181388
96,130.843,0.54561,0.37999,0.87243,0.99724,1,0.995,0.89908,0.50561,0.34792,0.81128,0.0018119,0.0018119,0.0018119
97,132.208,0.55113,0.39548,0.86823,0.99721,1,0.995,0.89762,0.43736,0.30204,0.79069,0.00180992,0.00180992,0.00180992
98,133.639,0.55448,0.39929,0.87791,0.99725,1,0.995,0.91587,0.44025,0.28819,0.79213,0.00180794,0.00180794,0.00180794
99,134.979,0.56632,0.389,0.85979,0.99706,1,0.995,0.90884,0.44984,0.28928,0.79009,0.00180596,0.00180596,0.00180596
100,136.326,0.55253,0.39604,0.85652,0.99725,1,0.995,0.91125,0.47084,0.31114,0.7908,0.00180398,0.00180398,0.00180398
101,137.64,0.54309,0.3854,0.87799,0.99727,1,0.995,0.89972,0.46062,0.29879,0.78611,0.001802,0.001802,0.001802
102,139.029,0.53924,0.38898,0.86121,0.99709,1,0.995,0.91254,0.46508,0.30852,0.78655,0.00180002,0.00180002,0.00180002
103,140.395,0.56736,0.39063,0.84884,0.99689,1,0.995,0.91409,0.45785,0.29617,0.78621,0.00179804,0.00179804,0.00179804
104,141.753,0.61008,0.38975,0.88111,0.99716,1,0.995,0.90867,0.43591,0.28908,0.78219,0.00179606,0.00179606,0.00179606
105,143.07,0.58427,0.39001,0.85605,0.99707,1,0.995,0.91719,0.45438,0.33021,0.78465,0.00179408,0.00179408,0.00179408
106,144.461,0.53877,0.38295,0.883,0.99687,1,0.995,0.90588,0.44549,0.32649,0.78409,0.0017921,0.0017921,0.0017921
107,145.846,0.538,0.37832,0.8549,0.99678,1,0.995,0.90167,0.4434,0.30136,0.78235,0.00179012,0.00179012,0.00179012
108,147.183,0.51333,0.37852,0.85265,0.99685,1,0.995,0.90658,0.45077,0.29987,0.78248,0.00178814,0.00178814,0.00178814
109,148.524,0.5409,0.37616,0.85575,0.99709,1,0.995,0.90686,0.46997,0.29639,0.78736,0.00178616,0.00178616,0.00178616
110,149.893,0.51458,0.36643,0.85976,0.99727,1,0.995,0.89775,0.50724,0.32323,0.79563,0.00178418,0.00178418,0.00178418
111,151.273,0.51965,0.37805,0.86443,0.99739,1,0.995,0.8955,0.53919,0.3169,0.79887,0.0017822,0.0017822,0.0017822
112,152.72,0.50784,0.36302,0.85812,0.99739,1,0.995,0.91462,0.47852,0.28438,0.79126,0.00178022,0.00178022,0.00178022
113,154.069,0.50608,0.363,0.84124,0.99736,1,0.995,0.91087,0.43961,0.26375,0.78556,0.00177824,0.00177824,0.00177824
114,155.476,0.50456,0.34968,0.85718,0.99734,1,0.995,0.90184,0.43626,0.27385,0.78427,0.00177626,0.00177626,0.00177626
115,156.865,0.53666,0.37404,0.85255,0.99733,1,0.995,0.90609,0.44115,0.2909,0.78545,0.00177428,0.00177428,0.00177428
116,158.169,0.56309,0.39646,0.88484,0.99731,1,0.995,0.90341,0.4298,0.29288,0.78823,0.0017723,0.0017723,0.0017723
117,159.636,0.53722,0.36472,0.85687,0.99727,1,0.995,0.89845,0.44099,0.30394,0.78655,0.00177032,0.00177032,0.00177032
118,161.028,0.51638,0.36674,0.84847,0.99731,1,0.995,0.88801,0.47922,0.32098,0.78866,0.00176834,0.00176834,0.00176834
119,162.401,0.54554,0.36877,0.86795,0.99723,1,0.995,0.89021,0.49051,0.29839,0.79115,0.00176636,0.00176636,0.00176636
120,163.801,0.56223,0.37507,0.87274,0.99729,1,0.995,0.89246,0.48877,0.30248,0.79133,0.00176438,0.00176438,0.00176438
121,165.235,0.59074,0.37873,0.87055,0.99718,1,0.995,0.90632,0.49303,0.31402,0.7914,0.0017624,0.0017624,0.0017624
122,166.678,0.52894,0.37097,0.87833,0.99729,1,0.995,0.90806,0.49241,0.30171,0.7954,0.00176042,0.00176042,0.00176042
123,168.093,0.52798,0.35901,0.87802,0.99727,1,0.995,0.91408,0.42831,0.29396,0.78746,0.00175844,0.00175844,0.00175844
124,169.48,0.49409,0.355,0.84328,0.99729,1,0.995,0.90544,0.42537,0.27172,0.78414,0.00175646,0.00175646,0.00175646
125,170.889,0.54602,0.3699,0.86276,0.99735,1,0.995,0.92099,0.42846,0.27771,0.78476,0.00175448,0.00175448,0.00175448
126,172.331,0.55176,0.37257,0.86139,0.99733,1,0.995,0.92322,0.43374,0.29664,0.78866,0.0017525,0.0017525,0.0017525
127,173.807,0.53983,0.35408,0.83504,0.99732,1,0.995,0.89934,0.46168,0.29663,0.79651,0.00175052,0.00175052,0.00175052
128,175.155,0.50291,0.36438,0.85486,0.99732,1,0.995,0.91746,0.44561,0.28732,0.79582,0.00174854,0.00174854,0.00174854
129,176.587,0.51161,0.35544,0.86335,0.99741,1,0.995,0.91127,0.42394,0.29017,0.79028,0.00174656,0.00174656,0.00174656
130,177.93,0.49544,0.34365,0.84257,0.99738,1,0.995,0.92244,0.4468,0.29305,0.79115,0.00174458,0.00174458,0.00174458
131,179.256,0.53992,0.34829,0.83773,0.99739,1,0.995,0.8927,0.45016,0.28198,0.79269,0.0017426,0.0017426,0.0017426
132,180.757,0.50697,0.34269,0.83878,0.99736,1,0.995,0.8861,0.51128,0.26969,0.79914,0.00174062,0.00174062,0.00174062
133,182.143,0.5158,0.35763,0.85682,0.99739,1,0.995,0.88484,0.53832,0.27661,0.80677,0.00173864,0.00173864,0.00173864
134,183.503,0.50834,0.34237,0.84092,0.99733,1,0.995,0.89124,0.47031,0.2582,0.79349,0.00173666,0.00173666,0.00173666
135,185.022,0.51594,0.3563,0.86107,0.99733,1,0.995,0.89362,0.47686,0.26205,0.79503,0.00173468,0.00173468,0.00173468
136,186.415,0.50253,0.35136,0.86155,0.99736,1,0.995,0.90636,0.45831,0.292,0.79214,0.0017327,0.0017327,0.0017327
137,187.797,0.49292,0.33851,0.8528,0.99734,1,0.995,0.92503,0.44521,0.26342,0.79061,0.00173072,0.00173072,0.00173072
138,189.282,0.51716,0.34548,0.85709,0.99737,1,0.995,0.91932,0.41934,0.25351,0.78334,0.00172874,0.00172874,0.00172874
139,190.665,0.53986,0.34501,0.88019,0.99738,1,0.995,0.90412,0.44734,0.2469,0.7864,0.00172676,0.00172676,0.00172676
140,192.122,0.5528,0.34731,0.87951,0.99741,1,0.995,0.90553,0.44698,0.25139,0.7837,0.00172478,0.00172478,0.00172478
141,193.611,0.51575,0.34708,0.87001,0.99743,1,0.995,0.91486,0.44291,0.24383,0.78433,0.0017228,0.0017228,0.0017228
142,195.089,0.50954,0.34036,0.85333,0.99735,1,0.995,0.90316,0.46366,0.24288,0.78907,0.00172082,0.00172082,0.00172082
143,196.422,0.51053,0.34758,0.87433,0.99732,1,0.995,0.90617,0.47947,0.2499,0.79419,0.00171884,0.00171884,0.00171884
144,197.87,0.47437,0.32808,0.84887,0.99728,1,0.995,0.92424,0.42631,0.24939,0.77969,0.00171686,0.00171686,0.00171686
145,199.248,0.52836,0.34863,0.84028,0.99731,1,0.995,0.9254,0.42836,0.27274,0.77995,0.00171488,0.00171488,0.00171488
146,200.591,0.49683,0.33548,0.84433,0.9973,1,0.995,0.91929,0.4405,0.26364,0.78384,0.0017129,0.0017129,0.0017129
147,201.926,0.48396,0.33185,0.84596,0.99735,1,0.995,0.91133,0.44301,0.2804,0.78389,0.00171092,0.00171092,0.00171092
148,203.291,0.50009,0.32525,0.84709,0.99738,1,0.995,0.90353,0.45039,0.29563,0.7827,0.00170894,0.00170894,0.00170894
149,204.742,0.49768,0.33548,0.84381,0.99736,1,0.995,0.90918,0.43426,0.27869,0.77994,0.00170696,0.00170696,0.00170696
150,206.195,0.51183,0.34875,0.86692,0.99733,1,0.995,0.91617,0.43184,0.26859,0.781,0.00170498,0.00170498,0.00170498
151,207.52,0.48694,0.33088,0.84916,0.99729,1,0.995,0.90341,0.46643,0.27573,0.78647,0.001703,0.001703,0.001703
152,208.844,0.53266,0.34839,0.87806,0.99735,1,0.995,0.89782,0.47506,0.29856,0.79335,0.00170102,0.00170102,0.00170102
153,210.194,0.5441,0.35467,0.84134,0.99735,1,0.995,0.92825,0.4402,0.30562,0.78824,0.00169904,0.00169904,0.00169904
154,211.561,0.53425,0.36185,0.83866,0.99736,1,0.995,0.92654,0.43992,0.2909,0.783,0.00169706,0.00169706,0.00169706
155,213.006,0.5353,0.35077,0.85323,0.99735,1,0.995,0.92494,0.44746,0.28308,0.78085,0.00169508,0.00169508,0.00169508
156,214.428,0.55029,0.36926,0.865,0.99734,1,0.995,0.92626,0.41853,0.25788,0.7843,0.0016931,0.0016931,0.0016931
157,215.831,0.51736,0.33833,0.84058,0.99737,1,0.995,0.91064,0.43295,0.25974,0.7857,0.00169112,0.00169112,0.00169112
158,217.219,0.49432,0.32863,0.85208,0.99735,1,0.995,0.92139,0.42195,0.2588,0.77949,0.00168914,0.00168914,0.00168914
159,218.621,0.47771,0.3193,0.84387,0.99733,1,0.995,0.911,0.42484,0.25947,0.7784,0.00168716,0.00168716,0.00168716
160,220.073,0.50889,0.3372,0.83935,0.99739,1,0.995,0.90698,0.4265,0.25208,0.7815,0.00168518,0.00168518,0.00168518
161,221.562,0.52222,0.33565,0.8436,0.99736,1,0.995,0.91883,0.4184,0.24125,0.78116,0.0016832,0.0016832,0.0016832
162,222.968,0.47838,0.31777,0.84509,0.99725,1,0.995,0.91539,0.4088,0.2482,0.77995,0.00168122,0.00168122,0.00168122
163,224.399,0.48369,0.33409,0.84742,0.99657,1,0.995,0.93605,0.40318,0.25492,0.78194,0.00167924,0.00167924,0.00167924
164,225.846,0.44297,0.30718,0.83551,0.99639,1,0.995,0.93088,0.42333,0.24165,0.78413,0.00167726,0.00167726,0.00167726
165,227.305,0.49343,0.32236,0.83667,0.99617,1,0.995,0.92602,0.42198,0.24393,0.78343,0.00167528,0.00167528,0.00167528
166,228.734,0.49556,0.33611,0.86297,0.9965,1,0.995,0.92836,0.44445,0.25267,0.79249,0.0016733,0.0016733,0.0016733
167,230.143,0.48313,0.31863,0.85084,0.99666,1,0.995,0.92339,0.41598,0.24096,0.78859,0.00167132,0.00167132,0.00167132
168,231.669,0.47811,0.32724,0.82703,0.99702,1,0.995,0.91908,0.41625,0.25174,0.7843,0.00166934,0.00166934,0.00166934
169,233.111,0.48179,0.32044,0.8419,0.99715,1,0.995,0.94927,0.41771,0.25306,0.7847,0.00166736,0.00166736,0.00166736
170,234.539,0.45924,0.31486,0.83166,0.99714,1,0.995,0.92847,0.43461,0.25829,0.78738,0.00166538,0.00166538,0.00166538
171,235.962,0.4881,0.32645,0.8325,0.99732,1,0.995,0.91532,0.43251,0.25029,0.78549,0.0016634,0.0016634,0.0016634
172,237.302,0.48939,0.33605,0.83055,0.99738,1,0.995,0.92187,0.42137,0.25472,0.78312,0.00166142,0.00166142,0.00166142
173,238.711,0.50174,0.32497,0.83461,0.9974,1,0.995,0.9306,0.43585,0.25792,0.7842,0.00165944,0.00165944,0.00165944
174,240.155,0.49012,0.33528,0.87704,0.99731,1,0.995,0.90956,0.42756,0.25271,0.78286,0.00165746,0.00165746,0.00165746
175,241.562,0.52483,0.3357,0.84432,0.9973,1,0.995,0.93177,0.4238,0.25964,0.77899,0.00165548,0.00165548,0.00165548
176,242.984,0.50794,0.33608,0.84061,0.99727,1,0.995,0.93017,0.42749,0.25941,0.77806,0.0016535,0.0016535,0.0016535
177,244.296,0.48266,0.3163,0.84615,0.99732,1,0.995,0.93464,0.41391,0.24673,0.77709,0.00165152,0.00165152,0.00165152
178,245.684,0.46309,0.31512,0.83663,0.99742,1,0.995,0.92468,0.45507,0.26043,0.78699,0.00164954,0.00164954,0.00164954
179,247.094,0.46705,0.3117,0.84565,0.99742,1,0.995,0.93039,0.45086,0.264,0.7844,0.00164756,0.00164756,0.00164756
180,248.416,0.45792,0.29993,0.84157,0.9974,1,0.995,0.94295,0.40976,0.25267,0.77717,0.00164558,0.00164558,0.00164558
181,249.856,0.4568,0.2984,0.83195,0.99738,1,0.995,0.94748,0.40055,0.25023,0.77724,0.0016436,0.0016436,0.0016436
182,251.201,0.44739,0.29633,0.83238,0.99736,1,0.995,0.93623,0.40138,0.25467,0.7788,0.00164162,0.00164162,0.00164162
183,252.588,0.50281,0.32387,0.86489,0.99735,1,0.995,0.92491,0.41092,0.25664,0.78259,0.00163964,0.00163964,0.00163964
184,254.003,0.46778,0.31529,0.83578,0.99732,1,0.995,0.90705,0.43592,0.27289,0.78213,0.00163766,0.00163766,0.00163766
185,255.399,0.52571,0.33264,0.85049,0.99709,1,0.995,0.90711,0.43493,0.31158,0.78077,0.00163568,0.00163568,0.00163568
186,256.77,0.50572,0.32878,0.82631,0.99714,1,0.995,0.90275,0.44524,0.30342,0.78776,0.0016337,0.0016337,0.0016337
187,258.113,0.47236,0.32925,0.8518,0.99719,1,0.995,0.92215,0.43681,0.2918,0.78411,0.00163172,0.00163172,0.00163172
188,259.497,0.46987,0.32,0.83538,0.9972,1,0.995,0.91164,0.45687,0.29845,0.78595,0.00162974,0.00162974,0.00162974
189,260.86,0.4886,0.32367,0.85659,0.99725,1,0.995,0.92775,0.43136,0.29376,0.77982,0.00162776,0.00162776,0.00162776
190,262.254,0.48905,0.30597,0.83155,0.99728,1,0.995,0.9137,0.45891,0.26949,0.78168,0.00162578,0.00162578,0.00162578
191,263.622,0.5155,0.3326,0.84151,0.99711,1,0.995,0.90384,0.47688,0.27773,0.78229,0.0016238,0.0016238,0.0016238
192,264.977,0.4943,0.32359,0.84242,0.99703,1,0.995,0.91814,0.4414,0.2796,0.77797,0.00162182,0.00162182,0.00162182
193,266.349,0.47005,0.31744,0.85115,0.99705,1,0.995,0.92074,0.41849,0.26307,0.77798,0.00161984,0.00161984,0.00161984
194,267.718,0.43697,0.29429,0.84377,0.99724,1,0.995,0.92078,0.43376,0.26115,0.78134,0.00161786,0.00161786,0.00161786
195,269.082,0.45283,0.30891,0.86715,0.9973,1,0.995,0.91863,0.44041,0.26855,0.77989,0.00161588,0.00161588,0.00161588
