epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,210.226,1.31303,0.7403,1.14605,0.89966,0.91226,0.94657,0.55261,1.02769,0.53648,0.99672,0.00158943,0.00158943,0.00158943
49,214.621,1.29455,0.72229,1.13992,0.91522,0.9,0.94645,0.57332,0.939,0.56205,0.98956,0.00158778,0.00158778,0.00158778
50,218.97,1.26879,0.7334,1.1147,0.86176,0.88908,0.94648,0.56573,1.03919,0.60057,1.01049,0.00158613,0.00158613,0.00158613
51,223.468,1.30963,0.75621,1.10681,0.98308,0.975,0.99083,0.56671,1.01843,0.53902,1.00511,0.00158448,0.00158448,0.00158448
52,227.905,1.26267,0.75493,1.1405,0.98582,0.975,0.99273,0.59005,0.92237,0.48855,0.95027,0.00158283,0.00158283,0.00158283
53,232.42,1.30736,0.73988,1.13338,0.95072,0.975,0.9747,0.56974,1.01469,0.50027,1.00846,0.00158118,0.00158118,0.00158118
54,237.194,1.21421,0.71428,1.0997,0.94371,0.925,0.97152,0.55807,0.91641,0.49848,0.96516,0.00157953,0.00157953,0.00157953
55,241.966,1.20596,0.68826,1.12579,0.96417,0.95235,0.98562,0.58299,0.89708,0.51231,0.96845,0.00157788,0.00157788,0.00157788
56,246.76,1.21497,0.70833,1.11426,0.95993,1,0.99381,0.58475,1.00264,0.50985,0.99749,0.00157623,0.00157623,0.00157623
57,251.494,1.25317,0.71319,1.14192,0.93816,0.95,0.94441,0.57544,0.91814,0.46967,0.97839,0.00157458,0.00157458,0.00157458
58,256.052,1.25576,0.72275,1.11245,0.87448,0.91746,0.91068,0.5502,0.95866,0.46259,0.98895,0.00157293,0.00157293,0.00157293
59,260.544,1.22361,0.70148,1.1076,0.83966,0.9,0.88556,0.55254,0.90481,0.45674,0.96958,0.00157128,0.00157128,0.00157128
60,265.05,1.2388,0.71363,1.13274,0.88895,0.92145,0.89967,0.52655,0.9374,0.49435,0.97366,0.00156963,0.00156963,0.00156963
61,269.461,1.25013,0.7231,1.11148,0.92793,0.95,0.937,0.60688,0.90047,0.48005,0.96547,0.00156798,0.00156798,0.00156798
62,273.895,1.26675,0.71734,1.1455,0.94527,0.975,0.96705,0.62011,1.04378,0.4879,0.99232,0.00156633,0.00156633,0.00156633
63,278.313,1.28782,0.72864,1.15412,0.94611,0.9184,0.96087,0.612,0.90279,0.48788,0.97367,0.00156468,0.00156468,0.00156468
64,282.85,1.20025,0.70696,1.10779,0.97713,0.91825,0.98318,0.59528,0.90693,0.48234,0.96329,0.00156303,0.00156303,0.00156303
65,287.516,1.24649,0.69427,1.13287,0.93316,0.95037,0.98582,0.57053,1.03256,0.48071,1.01553,0.00156138,0.00156138,0.00156138
66,292.034,1.23637,0.6789,1.10648,0.93661,0.925,0.96291,0.57937,0.9692,0.49619,0.96991,0.00155973,0.00155973,0.00155973
67,296.466,1.21761,0.69212,1.09067,0.88807,0.95,0.93227,0.52749,1.20687,0.50765,1.05138,0.00155808,0.00155808,0.00155808
68,300.901,1.23966,0.68339,1.13001,0.90277,0.91743,0.9512,0.57365,1.01969,0.54461,1.01677,0.00155643,0.00155643,0.00155643
69,305.332,1.25692,0.68386,1.14844,0.91683,0.88581,0.96625,0.57235,0.89246,0.51202,0.96894,0.00155478,0.00155478,0.00155478
70,309.774,1.19269,0.67276,1.11176,0.89671,0.9,0.96971,0.58022,0.94762,0.47665,0.98779,0.00155313,0.00155313,0.00155313
71,314.274,1.2009,0.66689,1.13131,0.80206,0.925,0.90057,0.54715,0.93293,0.46376,0.97504,0.00155148,0.00155148,0.00155148
72,318.856,1.17563,0.65005,1.10175,0.90594,0.95,0.93766,0.58981,0.87267,0.44779,0.96541,0.00154983,0.00154983,0.00154983
73,323.473,1.18028,0.67218,1.11056,0.91711,0.95,0.94467,0.61795,0.81309,0.42078,0.9443,0.00154818,0.00154818,0.00154818
74,328.117,1.19966,0.70049,1.12154,0.98865,0.96997,0.99273,0.58415,0.97051,0.48584,0.98035,0.00154653,0.00154653,0.00154653
75,333.025,1.26977,0.71425,1.166,0.96095,0.96884,0.99049,0.5756,1.00976,0.47734,0.99003,0.00154488,0.00154488,0.00154488
76,337.868,1.13331,0.65065,1.0652,0.96385,0.9,0.96588,0.58283,0.98515,0.46891,0.97828,0.00154323,0.00154323,0.00154323
77,342.571,1.18404,0.65083,1.09922,0.93305,0.9139,0.95291,0.5756,0.96822,0.44061,0.9717,0.00154157,0.00154157,0.00154157
78,347.318,1.19021,0.66034,1.09866,0.96333,0.975,0.96252,0.58728,0.92293,0.43065,0.96877,0.00153992,0.00153992,0.00153992
79,351.922,1.19439,0.63901,1.113,0.95175,0.975,0.96496,0.62194,0.87148,0.40864,0.95741,0.00153827,0.00153827,0.00153827
80,356.391,1.15291,0.65291,1.09771,0.95881,1,0.99262,0.60513,0.89852,0.4433,0.95451,0.00153662,0.00153662,0.00153662
81,360.867,1.22878,0.67648,1.13048,0.91837,0.96938,0.96044,0.59113,0.96647,0.56446,0.97188,0.00153497,0.00153497,0.00153497
82,365.349,1.15924,0.64172,1.08729,0.9843,1,0.995,0.60283,0.96639,0.43195,0.99541,0.00153332,0.00153332,0.00153332
83,369.888,1.13257,0.61923,1.06075,0.97566,0.99901,0.995,0.61252,0.9302,0.43924,0.96552,0.00153167,0.00153167,0.00153167
84,374.378,1.10315,0.62054,1.06541,0.94711,0.96759,0.97913,0.56757,0.92626,0.47067,0.98332,0.00153002,0.00153002,0.00153002
85,378.79,1.19631,0.64309,1.11192,0.93263,0.925,0.91792,0.55989,0.89263,0.46498,0.9598,0.00152837,0.00152837,0.00152837
86,383.395,1.16441,0.65135,1.09684,0.97723,0.925,0.97177,0.58717,0.91762,0.46592,0.96427,0.00152672,0.00152672,0.00152672
87,388.037,1.17362,0.63556,1.08282,0.89568,0.87609,0.94378,0.58034,0.88125,0.464,0.95255,0.00152507,0.00152507,0.00152507
88,392.813,1.16703,0.6317,1.08758,0.95908,0.98885,0.99262,0.59282,0.87946,0.41758,0.95912,0.00152342,0.00152342,0.00152342
89,397.455,1.12628,0.61838,1.08251,0.94507,0.96588,0.97313,0.5766,0.9192,0.46559,0.96242,0.00152177,0.00152177,0.00152177
90,402.232,1.16618,0.65697,1.09977,0.96097,0.975,0.95063,0.60295,0.84323,0.42066,0.95329,0.00152012,0.00152012,0.00152012
91,406.849,1.11721,0.62349,1.08764,0.98153,1,0.995,0.58971,0.92583,0.4481,0.95499,0.00151847,0.00151847,0.00151847
92,411.348,1.10436,0.60201,1.05194,0.96161,0.975,0.96601,0.623,0.84993,0.42136,0.93973,0.00151682,0.00151682,0.00151682
93,415.891,1.12409,0.60798,1.05511,0.92723,0.95,0.91745,0.57381,0.97459,0.46074,0.97367,0.00151517,0.00151517,0.00151517
94,420.397,1.14639,0.6155,1.0797,0.96214,0.92728,0.99148,0.59046,0.98521,0.48764,0.98198,0.00151352,0.00151352,0.00151352
95,424.913,1.16999,0.62991,1.08641,0.98282,0.92057,0.96173,0.61664,0.84991,0.47453,0.95362,0.00151187,0.00151187,0.00151187
96,429.364,1.12536,0.60059,1.08214,0.95705,0.975,0.98674,0.5918,0.96594,0.46024,0.99212,0.00151022,0.00151022,0.00151022
97,433.815,1.14381,0.61801,1.06964,0.94986,1,0.99143,0.60356,0.83641,0.42204,0.95767,0.00150857,0.00150857,0.00150857
98,438.581,1.12233,0.58409,1.09254,0.93325,0.975,0.95718,0.60468,0.83952,0.42796,0.9545,0.00150692,0.00150692,0.00150692
99,442.941,1.10584,0.60888,1.07966,0.94752,0.925,0.95671,0.62517,0.83839,0.41907,0.96079,0.00150527,0.00150527,0.00150527
100,447.661,1.09856,0.59955,1.06366,0.93252,0.95679,0.98898,0.61379,0.99265,0.46951,1.02207,0.00150362,0.00150362,0.00150362
101,452.35,1.11883,0.63762,1.07488,0.93997,0.925,0.98804,0.61024,0.88815,0.42606,0.95555,0.00150197,0.00150197,0.00150197
102,456.868,1.10711,0.60778,1.0704,0.97096,0.9,0.96418,0.60737,0.85071,0.41574,0.94802,0.00150032,0.00150032,0.00150032
103,461.66,1.15181,0.64903,1.09789,0.95726,0.96892,0.96693,0.59896,0.84444,0.42508,0.94456,0.00149867,0.00149867,0.00149867
104,466.633,1.08867,0.63893,1.0422,0.98072,1,0.995,0.61407,0.84854,0.40786,0.9522,0.00149702,0.00149702,0.00149702
105,471.344,1.12272,0.60581,1.08805,0.92189,0.95,0.93186,0.52572,1.30031,0.5159,1.09812,0.00149537,0.00149537,0.00149537
106,476.205,1.16149,0.63334,1.08323,0.93854,0.94996,0.94125,0.58417,1.06359,0.44655,1.01406,0.00149372,0.00149372,0.00149372
107,480.969,1.17111,0.62829,1.06666,0.95446,0.975,0.9693,0.58693,0.99623,0.45873,0.99831,0.00149207,0.00149207,0.00149207
108,485.931,1.16382,0.61317,1.10481,0.98183,1,0.995,0.64659,0.90628,0.42906,0.97883,0.00149041,0.00149041,0.00149041
109,490.652,1.06877,0.57329,1.04896,0.97599,0.95,0.97163,0.62733,0.91714,0.44403,0.96557,0.00148876,0.00148876,0.00148876
110,495.215,1.15801,0.63344,1.07417,0.94548,0.92115,0.93319,0.59974,1.00204,0.46288,0.98681,0.00148711,0.00148711,0.00148711
111,499.799,1.13445,0.60569,1.05992,0.88219,0.925,0.93848,0.53936,1.02828,0.49458,1.01121,0.00148546,0.00148546,0.00148546
112,504.254,1.09954,0.60329,1.08182,0.9041,0.925,0.94551,0.56508,0.93615,0.42767,0.98729,0.00148381,0.00148381,0.00148381
113,508.869,1.0821,0.59413,1.04246,0.96012,0.97487,0.98049,0.62039,0.88115,0.42717,0.95454,0.00148216,0.00148216,0.00148216
114,513.39,1.08204,0.59057,1.05765,0.98124,0.98969,0.995,0.61636,0.82691,0.42306,0.94622,0.00148051,0.00148051,0.00148051
115,517.823,1.05463,0.57146,1.02977,0.98184,0.95782,0.98515,0.61677,0.86621,0.40994,0.94964,0.00147886,0.00147886,0.00147886
116,522.284,1.09924,0.5719,1.06069,0.95978,0.975,0.9726,0.62329,0.9169,0.42524,0.95686,0.00147721,0.00147721,0.00147721
117,526.786,1.08623,0.59519,1.0549,0.92569,0.95,0.9608,0.60348,0.98231,0.49725,0.97996,0.00147556,0.00147556,0.00147556
118,531.31,1.07905,0.616,1.04256,0.98512,0.95,0.976,0.61675,0.90072,0.44101,0.97806,0.00147391,0.00147391,0.00147391
119,535.811,1.06335,0.57165,1.05019,0.95873,0.95,0.96742,0.61189,0.89133,0.45721,0.96262,0.00147226,0.00147226,0.00147226
120,540.367,1.06255,0.56548,1.03783,0.90823,0.95,0.9665,0.60149,0.93571,0.48741,0.97895,0.00147061,0.00147061,0.00147061
121,545.178,1.03936,0.56604,1.03631,0.96174,0.925,0.97033,0.59157,0.96174,0.46252,0.98673,0.00146896,0.00146896,0.00146896
122,549.806,1.04118,0.5596,1.03375,0.88342,0.9174,0.92133,0.61034,0.86921,0.42949,0.96169,0.00146731,0.00146731,0.00146731
123,554.275,1.08905,0.58661,1.05926,0.92272,0.95,0.94301,0.62862,0.83191,0.4143,0.9461,0.00146566,0.00146566,0.00146566
124,558.9,1.06938,0.56864,1.04492,0.94848,0.975,0.97,0.58307,0.95367,0.4247,0.99599,0.00146401,0.00146401,0.00146401
125,563.724,1.08561,0.58696,1.05909,0.98334,0.99365,0.995,0.62096,0.94335,0.41653,0.98464,0.00146236,0.00146236,0.00146236
126,568.583,1.05895,0.5606,1.03636,0.95855,0.95,0.96655,0.51245,1.42913,0.54315,1.15293,0.00146071,0.00146071,0.00146071
127,573.345,1.08727,0.58437,1.06117,0.95895,0.975,0.96863,0.52215,1.52466,0.5336,1.18237,0.00145906,0.00145906,0.00145906
128,578.166,1.06296,0.56961,1.04312,0.90751,0.92727,0.89958,0.4753,1.68163,0.62687,1.33409,0.00145741,0.00145741,0.00145741
129,582.853,1.05666,0.59976,1.05256,0.93472,0.94591,0.92876,0.57886,0.80024,0.3898,0.9452,0.00145576,0.00145576,0.00145576
130,587.495,1.04755,0.56976,1.0448,0.90642,0.925,0.98354,0.60185,0.79763,0.40465,0.95099,0.00145411,0.00145411,0.00145411
131,592.049,1.03893,0.56982,1.04357,0.9543,0.96139,0.98905,0.58271,0.921,0.44265,0.97176,0.00145246,0.00145246,0.00145246
132,596.827,1.02625,0.57071,1.03318,0.95767,0.9915,0.98429,0.58948,0.86061,0.42259,0.95558,0.00145081,0.00145081,0.00145081
133,601.395,1.01921,0.53956,1.02378,0.92949,0.95,0.95676,0.60482,0.8773,0.40286,0.96093,0.00144916,0.00144916,0.00144916
134,605.882,1.06215,0.58075,1.05649,0.97679,0.95,0.98548,0.60294,0.84473,0.39215,0.96213,0.00144751,0.00144751,0.00144751
135,610.84,1.01794,0.57408,1.01872,0.95699,1,0.995,0.62673,0.83484,0.37636,0.94673,0.00144586,0.00144586,0.00144586
136,615.466,1.02432,0.55444,1.03535,0.95737,0.99368,0.99262,0.58262,1.02326,0.49353,0.99577,0.00144421,0.00144421,0.00144421
137,619.954,1.05512,0.59258,1.04208,0.97689,0.975,0.99381,0.60506,0.91151,0.41611,0.984,0.00144256,0.00144256,0.00144256
138,624.57,1.03751,0.57582,1.02091,0.97163,0.96808,0.99381,0.62193,0.79361,0.50846,0.94137,0.0014409,0.0014409,0.0014409
139,629.067,1.02207,0.56422,1.01793,0.97728,0.975,0.99,0.64233,0.86646,0.38976,0.96566,0.00143925,0.00143925,0.00143925
140,633.741,1.03799,0.56286,1.02508,0.97452,0.975,0.99381,0.61006,0.94428,0.4369,0.99657,0.0014376,0.0014376,0.0014376
141,638.501,1.05527,0.57276,1.04591,0.96073,0.975,0.96288,0.60655,0.89498,0.40274,0.97788,0.00143595,0.00143595,0.00143595
142,643.179,1.04165,0.55005,1.03145,0.98191,0.99699,0.995,0.66367,0.76279,0.36308,0.93327,0.0014343,0.0014343,0.0014343
143,647.955,1.0094,0.54739,1.02074,0.89316,0.9,0.94297,0.58824,0.79186,0.39529,0.97411,0.00143265,0.00143265,0.00143265
144,652.67,1.07221,0.58668,1.06102,0.91651,0.95,0.96824,0.61692,0.81605,0.39643,0.94803,0.001431,0.001431,0.001431
145,657.251,1.03711,0.55851,1.03716,0.88834,0.9546,0.95041,0.61708,0.84489,0.40404,0.96144,0.00142935,0.00142935,0.00142935
146,661.78,1.04239,0.56306,1.03255,0.93473,0.85,0.93609,0.59486,0.91465,0.50507,0.96898,0.0014277,0.0014277,0.0014277
147,666.431,1.05172,0.55987,1.03657,0.97937,0.875,0.93865,0.61399,0.85256,0.36991,0.95414,0.00142605,0.00142605,0.00142605
148,670.959,0.99729,0.52968,0.9967,0.94942,0.96952,0.99023,0.6147,0.85842,0.39958,0.95222,0.0014244,0.0014244,0.0014244
149,675.487,1.01369,0.56006,1.01964,0.98121,0.95,0.97099,0.6138,0.8414,0.39952,0.93893,0.00142275,0.00142275,0.00142275
150,679.989,1.0235,0.56604,1.03379,0.98565,0.99108,0.995,0.62766,0.91199,0.4445,0.94755,0.0014211,0.0014211,0.0014211
151,684.543,1.04914,0.5926,1.05692,0.98392,0.99029,0.995,0.62392,0.86209,0.40259,0.93748,0.00141945,0.00141945,0.00141945
152,689.397,1.06176,0.57897,1.04229,0.98823,0.99975,0.995,0.59245,0.92533,0.41893,0.96267,0.0014178,0.0014178,0.0014178
153,694.434,1.02385,0.54297,1.01415,0.90933,0.95,0.92966,0.60881,0.87437,0.42854,0.96236,0.00141615,0.00141615,0.00141615
154,699.177,1.03305,0.56037,1.04524,0.95762,0.975,0.97299,0.63975,0.83884,0.37589,0.94779,0.0014145,0.0014145,0.0014145
155,704.711,1.01496,0.55202,1.024,0.94527,0.97079,0.97036,0.62778,0.83879,0.38391,0.93728,0.00141285,0.00141285,0.00141285
156,709.532,1.05986,0.56057,1.03026,0.93262,0.95,0.95953,0.59081,0.88513,0.39859,0.96223,0.0014112,0.0014112,0.0014112
157,714.188,0.98016,0.52952,1.00566,0.95896,0.97483,0.98299,0.63704,0.86211,0.38309,0.96708,0.00140955,0.00140955,0.00140955
158,718.883,1.01845,0.5435,1.02836,0.91263,1,0.97429,0.62569,0.8485,0.38766,0.93835,0.0014079,0.0014079,0.0014079
159,723.543,0.99454,0.52697,0.99759,0.92598,0.95,0.95732,0.62056,0.86885,0.40609,0.96144,0.00140625,0.00140625,0.00140625
160,728.03,1.02471,0.54784,1.02141,0.98487,0.9717,0.99174,0.6053,0.93764,0.40316,0.9858,0.0014046,0.0014046,0.0014046
161,732.739,1.00901,0.54766,1.00689,0.9845,0.99134,0.995,0.59817,0.87597,0.41075,0.95096,0.00140295,0.00140295,0.00140295
162,737.41,1.03753,0.54759,1.04808,0.96299,0.97202,0.98173,0.61702,0.87533,0.39362,0.94028,0.0014013,0.0014013,0.0014013
163,742.301,1.00864,0.56795,1.03478,0.93499,0.91659,0.92554,0.59772,0.86886,0.40134,0.95944,0.00139965,0.00139965,0.00139965
164,747.074,0.97854,0.53817,0.99899,0.90422,0.925,0.91702,0.59086,0.87501,0.38968,0.9509,0.001398,0.001398,0.001398
165,751.831,0.99669,0.54958,1.03529,0.89692,0.99104,0.95578,0.60083,0.8868,0.41487,0.94869,0.00139635,0.00139635,0.00139635
166,756.724,1.01039,0.55938,1.04056,0.93032,0.95,0.95914,0.61318,0.88201,0.39413,0.96329,0.0013947,0.0013947,0.0013947
167,761.282,1.03802,0.57827,1.04916,0.96118,0.975,0.97268,0.62147,0.88721,0.40857,0.94842,0.00139305,0.00139305,0.00139305
168,765.911,0.98739,0.55218,1.00745,0.95643,0.9706,0.98102,0.61266,0.86304,0.40438,0.95023,0.00139139,0.00139139,0.00139139
169,770.454,0.95845,0.51639,0.99915,0.97822,0.975,0.98471,0.6364,0.81282,0.39205,0.9246,0.00138974,0.00138974,0.00138974
170,775.075,0.98832,0.53507,1.01094,0.95141,0.95,0.97702,0.63668,0.86218,0.38786,0.96994,0.00138809,0.00138809,0.00138809
171,779.971,1.04414,0.54828,1.03621,0.95647,0.92212,0.95945,0.5874,0.8004,0.38779,0.9364,0.00138644,0.00138644,0.00138644
172,784.504,1.02892,0.57436,1.03154,0.87891,0.95,0.94631,0.60833,0.81024,0.39494,0.95326,0.00138479,0.00138479,0.00138479
173,789.107,0.99264,0.55788,1.00294,0.93308,0.99283,0.96735,0.61976,0.8555,0.46965,0.96731,0.00138314,0.00138314,0.00138314
174,793.629,1.03088,0.55639,1.03082,0.967,1,0.995,0.65499,0.8028,0.38989,0.94698,0.00138149,0.00138149,0.00138149
175,798.706,0.99058,0.53315,0.99938,0.9818,1,0.995,0.63979,0.88255,0.42124,0.96436,0.00137984,0.00137984,0.00137984
176,803.427,1.05016,0.56099,1.05706,0.95978,0.94616,0.96752,0.65924,0.8802,0.42714,0.9597,0.00137819,0.00137819,0.00137819
177,808.017,1.00489,0.51781,0.99605,0.95032,0.9,0.95168,0.63605,0.84581,0.41816,0.95574,0.00137654,0.00137654,0.00137654
178,812.632,0.96626,0.52289,1.01457,0.91059,0.92478,0.92604,0.64079,0.82531,0.35234,0.93861,0.00137489,0.00137489,0.00137489
179,817.119,0.95667,0.51505,0.99729,0.97973,0.95,0.97245,0.62594,0.85744,0.38359,0.96096,0.00137324,0.00137324,0.00137324
180,821.837,0.95499,0.51935,1.01219,0.95686,0.95,0.9553,0.62311,0.86441,0.38803,0.94402,0.00137159,0.00137159,0.00137159
181,826.635,0.97141,0.52256,0.98781,0.93155,0.925,0.93043,0.63746,0.84971,0.37346,0.95049,0.00136994,0.00136994,0.00136994
182,831.773,1.00057,0.54294,1.01611,0.93575,0.91948,0.94889,0.63127,0.90031,0.42641,0.96768,0.00136829,0.00136829,0.00136829
183,836.663,0.99232,0.54533,1.01779,0.95533,0.95,0.94867,0.615,0.91952,0.39545,0.96636,0.00136664,0.00136664,0.00136664
184,841.666,0.97969,0.54149,1.0171,0.95607,0.975,0.97907,0.61091,0.93766,0.40123,0.98569,0.00136499,0.00136499,0.00136499
185,846.704,0.96546,0.51805,1.0025,0.95863,0.975,0.97605,0.61345,0.87402,0.39391,0.95087,0.00136334,0.00136334,0.00136334
186,851.346,0.97921,0.52292,1.01572,0.95879,0.96961,0.97986,0.60851,0.87204,0.38531,0.95999,0.00136169,0.00136169,0.00136169
187,856.261,0.93447,0.51597,0.99374,0.95871,0.975,0.99148,0.62919,0.83046,0.38651,0.96191,0.00136004,0.00136004,0.00136004
188,860.955,0.96641,0.54084,0.99843,0.96177,1,0.99381,0.6405,0.81902,0.37212,0.95398,0.00135839,0.00135839,0.00135839
